Time,Date,Timestamp,AirTemp,RH,PAR,Windspeed,Winddirection,Precip,light,altitude,azimuth,numerictime,Noonage,growingseason
0:30:00,5/25/2021,5/25/2021 0:30,6.143,87.5,0.259,0.313,235.1,0,0,-0.498534033,3.012687033,0.020833333,morning,Y
1:00:00,5/25/2021,5/25/2021 1:00,6.158,86.8,0.267,0.312,289,0,0,-0.50439969,-3.131230852,0.041666667,morning,Y
1:30:00,5/25/2021,5/25/2021 1:30,5.436,88.3,0.261,0.329,206.2,0,0,-0.496344973,-2.992192549,0.0625,morning,Y
2:00:00,5/25/2021,5/25/2021 2:00,5.128,85.7,0.266,0.56,253,0,0,-0.474684325,-2.856148505,0.083333333,morning,Y
2:30:00,5/25/2021,5/25/2021 2:30,4.879,86.2,0.263,0.728,231.2,0,0,-0.440219963,-2.725410223,0.104166667,morning,Y
3:00:00,5/25/2021,5/25/2021 3:00,4.34,87.3,0.263,0.617,230.8,0,0,-0.394109308,-2.601567311,0.125,morning,Y
3:30:00,5/25/2021,5/25/2021 3:30,4.687,75.73,0.261,0.74,137.8,0,0,-0.337703424,-2.485421059,0.145833333,morning,Y
4:00:00,5/25/2021,5/25/2021 4:00,4.908,82.4,0.255,0.753,200.7,0,0,-0.27240114,-2.37707901,0.166666667,morning,Y
4:30:00,5/25/2021,5/25/2021 4:30,4.357,82.1,0.261,0.761,223.5,0,0,-0.199543846,-2.276127431,0.1875,morning,Y
5:00:00,5/25/2021,5/25/2021 5:00,3.673,82.2,0.262,0.57,240.5,0,0,-0.120355119,-2.18180861,0.208333333,morning,Y
5:30:00,5/25/2021,5/25/2021 5:30,3.121,86,0.459,0.414,267.4,0,0,-0.035916859,-2.093161822,0.229166667,morning,Y
6:00:00,5/25/2021,5/25/2021 6:00,2.257,89.4,13.13,0.389,306.1,0,1,0.052829892,-2.009115132,0.25,morning,Y
6:30:00,5/25/2021,5/25/2021 6:30,4.06,72.74,101.3,0.772,213,0,1,0.145069672,-1.928530594,0.270833333,morning,Y
7:00:00,5/25/2021,5/25/2021 7:00,7.961,68.13,249.7,0.337,130.1,0,1,0.240089764,-1.850209848,0.291666667,morning,Y
7:30:00,5/25/2021,5/25/2021 7:30,10.92,52.55,437.9,0.513,242.2,0,1,0.337253284,-1.772865155,0.3125,morning,Y
8:00:00,5/25/2021,5/25/2021 8:00,13.32,57.42,649.8,0.62,158.5,0,1,0.435968883,-1.695055398,0.333333333,morning,Y
8:30:00,5/25/2021,5/25/2021 8:30,14.98,46.19,869,1.013,76.49,0,1,0.535655188,-1.61507843,0.354166667,morning,Y
9:00:00,5/25/2021,5/25/2021 9:00,16.75,38.73,1085,0.955,129.8,0,1,0.635695003,-1.530799301,0.375,morning,Y
9:30:00,5/25/2021,5/25/2021 9:30,18.44,35.59,1292,1.765,196.6,0,1,0.735369412,-1.439375288,0.395833333,morning,Y
10:00:00,5/25/2021,5/25/2021 10:00,19.75,31.27,1485,1.758,77.05,0,1,0.83375289,-1.336809426,0.416666667,morning,Y
10:30:00,5/25/2021,5/25/2021 10:30,20.63,31.34,1658,1.572,85.5,0,1,0.929532827,-1.217226142,0.4375,morning,Y
11:00:00,5/25/2021,5/25/2021 11:00,21.01,31.94,1810,1.591,16.15,0,1,1.020683796,-1.071759722,0.458333333,morning,Y
11:30:00,5/25/2021,5/25/2021 11:30,22.08,23.08,1938,2.414,180.6,0,1,1.103880542,-0.887231007,0.479166667,morning,Y
12:00:00,5/25/2021,5/25/2021 12:00,22.38,30.34,2037,1.985,107.3,0,1,1.173561883,-0.646374098,0.5,morning,Y
12:30:00,5/25/2021,5/25/2021 12:30,22.59,28.95,2026,1.878,53.18,0,1,1.22113443,-0.336264079,0.520833333,afternoon,Y
13:00:00,5/25/2021,5/25/2021 13:00,22.57,31.12,1977,1.922,58,0,1,1.236763077,0.027028759,0.541666667,afternoon,Y
13:30:00,5/25/2021,5/25/2021 13:30,23.5,27.46,2150,1.668,112,0,1,1.216132835,0.385558603,0.5625,afternoon,Y
14:00:00,5/25/2021,5/25/2021 14:00,24.23,23.55,2166,1.403,203.4,0,1,1.164817024,0.685814053,0.583333333,afternoon,Y
14:30:00,5/25/2021,5/25/2021 14:30,24.92,20.56,2076,1.196,159.1,0,1,1.092788026,0.917613858,0.604166667,afternoon,Y
15:00:00,5/25/2021,5/25/2021 15:00,24.88,25.07,1980,1.187,153.3,0,1,1.008216628,1.095629102,0.625,afternoon,Y
15:30:00,5/25/2021,5/25/2021 15:30,24.46,25.95,1852,1.608,60.05,0,1,0.916281962,1.236752583,0.645833333,afternoon,Y
16:00:00,5/25/2021,5/25/2021 16:00,25.11,29.28,1693,1.303,109.6,0,1,0.820076289,1.353489626,0.666666667,afternoon,Y
16:30:00,5/25/2021,5/25/2021 16:30,24.78,29.48,1510,1.507,131.2,0,1,0.721496361,1.454199479,0.6875,afternoon,Y
17:00:00,5/25/2021,5/25/2021 17:00,24.02,35.89,1017,1.368,140.4,0,1,0.621785169,1.544433107,0.708333333,afternoon,Y
17:30:00,5/25/2021,5/25/2021 17:30,23.66,23.27,1075,1.284,97.4,0,1,0.521831088,1.62798729,0.729166667,afternoon,Y
18:00:00,5/25/2021,5/25/2021 18:00,23.94,32.64,836,1.297,110.7,0,1,0.422334377,1.707581812,0.75,afternoon,Y
18:30:00,5/25/2021,5/25/2021 18:30,23.65,36.01,635.8,1.087,134.2,0,1,0.323904859,1.785275898,0.770833333,afternoon,Y
19:00:00,5/25/2021,5/25/2021 19:00,22.96,36.11,415.6,1.228,142.2,0,1,0.227124072,1.862725062,0.791666667,afternoon,Y
19:30:00,5/25/2021,5/25/2021 19:30,20.2,43.42,177.1,0.415,75.68,0,1,0.132589116,1.941341726,0.8125,afternoon,Y
20:00:00,5/25/2021,5/25/2021 20:00,18.72,53.64,94,0.436,85.9,0,1,0.040947191,2.022395463,0.833333333,afternoon,Y
20:30:00,5/25/2021,5/25/2021 20:30,16.13,58.25,18.33,0.288,137.3,0,0,-0.047074795,2.107071376,0.854166667,afternoon,Y
21:00:00,5/25/2021,5/25/2021 21:00,14.92,63.36,1.366,0.067,107.7,0,0,-0.130644005,2.196493845,0.875,afternoon,Y
21:30:00,5/25/2021,5/25/2021 21:30,14.78,66.71,0.274,0.15,248,0,0,-0.208799957,2.291715246,0.895833333,afternoon,Y
22:00:00,5/25/2021,5/25/2021 22:00,14.64,58.52,0.246,0.256,157.9,0,0,-0.280441287,2.393664264,0.916666667,afternoon,Y
22:30:00,5/25/2021,5/25/2021 22:30,15.27,60.63,0.257,0.119,89,0,0,-0.344328333,2.503047182,0.9375,afternoon,Y
23:00:00,5/25/2021,5/25/2021 23:00,13.16,67.64,0.255,0.035,131.8,0,0,-0.399112069,2.620201431,0.958333333,afternoon,Y
23:30:00,5/25/2021,5/25/2021 23:30,11.82,73.33,0.242,0.271,245.5,0,0,-0.443400916,2.744918028,0.979166667,afternoon,Y
0:00:00,5/26/2021,5/26/2021 0:00,10.77,76.06,0.249,0.134,256.5,0,0,-0.475872192,2.876278692,0,morning,Y
0:30:00,5/26/2021,5/26/2021 0:30,9.15,88.4,0.242,0.256,231.2,0,0,-0.495421156,3.012583377,0.020833333,morning,Y
1:00:00,5/26/2021,5/26/2021 1:00,7.7,88.8,0.25,0.177,232.1,0,0,-0.501319479,-3.131738216,0.041666667,morning,Y
1:30:00,5/26/2021,5/26/2021 1:30,7.504,90.6,0.262,0.298,216.9,0,0,-0.493337219,-2.993091433,0.0625,morning,Y
2:00:00,5/26/2021,5/26/2021 2:00,6.867,90.2,0.268,0.658,221.4,0,0,-0.471784264,-2.857404101,0.083333333,morning,Y
2:30:00,5/26/2021,5/26/2021 2:30,6.984,90.1,0.264,0.512,213.2,0,0,-0.437454774,-2.72697253,0.104166667,morning,Y
3:00:00,5/26/2021,5/26/2021 3:00,6.618,93.3,0.267,0.449,273.3,0,0,-0.391496519,-2.603380781,0.125,morning,Y
3:30:00,5/26/2021,5/26/2021 3:30,6.319,93.2,0.268,0.234,171.5,0,0,-0.335251175,-2.487433103,0.145833333,morning,Y
4:00:00,5/26/2021,5/26/2021 4:00,6.24,94.8,0.264,0.593,248,0,0,-0.270109672,-2.379245518,0.166666667,morning,Y
4:30:00,5/26/2021,5/26/2021 4:30,6.518,93,0.268,0.569,251.8,0,0,-0.197407438,-2.278415208,0.1875,morning,Y
5:00:00,5/26/2021,5/26/2021 5:00,6.669,93.5,0.26,0.302,235,0,0,-0.118363921,-2.18419559,0.208333333,morning,Y
5:30:00,5/26/2021,5/26/2021 5:30,6.557,93.6,0.432,0.217,221.6,0,0,-0.034058339,-2.095636138,0.229166667,morning,Y
6:00:00,5/26/2021,5/26/2021 6:00,5.935,95.3,11.26,0.481,275.1,0,1,0.054569969,-2.011673829,0.25,morning,Y
6:30:00,5/26/2021,5/26/2021 6:30,6.33,94.4,67.64,0.37,216.7,0,1,0.146706699,-1.93117849,0.270833333,morning,Y
7:00:00,5/26/2021,5/26/2021 7:00,7.39,93.1,149,0.123,161.9,0,1,0.241640121,-1.852958762,0.291666667,morning,Y
7:30:00,5/26/2021,5/26/2021 7:30,10.04,84.2,311.1,0.16,10,0,1,0.338734498,-1.775733601,0.3125,morning,Y
8:00:00,5/26/2021,5/26/2021 8:00,11.97,80,331.7,0.195,10.09,0,1,0.437400095,-1.698068747,0.333333333,morning,Y
8:30:00,5/26/2021,5/26/2021 8:30,13.12,61.6,367.5,0.017,10.09,0,1,0.537057969,-1.61826947,0.354166667,morning,Y
9:00:00,5/26/2021,5/26/2021 9:00,14.05,63.06,479,0.122,315.5,0,1,0.637094621,-1.534208981,0.375,morning,Y
9:30:00,5/26/2021,5/26/2021 9:30,15.55,55.23,737.7,0.262,89.7,0,1,0.736796703,-1.443052985,0.395833333,morning,Y
10:00:00,5/26/2021,5/26/2021 10:00,17.42,51.68,1137,0.78,56.4,0,1,0.835246977,-1.340810823,0.416666667,morning,Y
10:30:00,5/26/2021,5/26/2021 10:30,19.17,51.62,1408,1.141,336.6,0,1,0.931144854,-1.221603305,0.4375,morning,Y
11:00:00,5/26/2021,5/26/2021 11:00,19.16,50.15,1044,1.104,349.4,0,1,1.022481126,-1.076528459,0.458333333,morning,Y
11:30:00,5/26/2021,5/26/2021 11:30,19.6,51.33,931,0.748,103.4,0,1,1.105947728,-0.892278591,0.479166667,morning,Y
12:00:00,5/26/2021,5/26/2021 12:00,20.86,47.63,1791,0.641,59.27,0,1,1.175984476,-0.651246544,0.5,morning,Y
12:30:00,5/26/2021,5/26/2021 12:30,21.38,49.19,1374,0.574,125.1,0,1,1.223935353,-0.339904828,0.520833333,afternoon,Y
13:00:00,5/26/2021,5/26/2021 13:00,21,46.06,918,0.832,178.3,0,1,1.239802734,0.025896753,0.541666667,afternoon,Y
13:30:00,5/26/2021,5/26/2021 13:30,20.55,54.65,796.6,0.723,219.7,0,1,1.219148236,0.387062695,0.5625,afternoon,Y
14:00:00,5/26/2021,5/26/2021 14:00,20.48,52.11,565.9,0.46,2.844,0,1,1.167629485,0.688863207,0.583333333,afternoon,Y
14:30:00,5/26/2021,5/26/2021 14:30,21.23,47.19,600.6,0.463,31.53,0,1,1.095367243,0.921185059,0.604166667,afternoon,Y
15:00:00,5/26/2021,5/26/2021 15:00,21.79,39.82,955,1.303,0.434,0,1,1.01060397,1.099205786,0.625,afternoon,Y
15:30:00,5/26/2021,5/26/2021 15:30,24.69,37.84,1397,1.429,186.8,0,1,0.918531986,1.240143783,0.645833333,afternoon,Y
16:00:00,5/26/2021,5/26/2021 16:00,23.94,33.77,820,0.654,200.5,0,1,0.822237034,1.35664777,0.666666667,afternoon,Y
16:30:00,5/26/2021,5/26/2021 16:30,24.52,44.29,882,0.567,144.4,0,1,0.723606262,1.457130816,0.6875,afternoon,Y
17:00:00,5/26/2021,5/26/2021 17:00,24.38,42.25,753.7,0.659,156,0,1,0.623874502,1.547160824,0.708333333,afternoon,Y
17:30:00,5/26/2021,5/26/2021 17:30,24.7,36.99,832,0.512,100.8,0,1,0.52392403,1.630537249,0.729166667,afternoon,Y
18:00:00,5/26/2021,5/26/2021 18:00,25.65,19.68,908,1.518,268.1,0,1,0.424450715,1.709977264,0.75,afternoon,Y
18:30:00,5/26/2021,5/26/2021 18:30,24.81,20.76,616.3,3.014,266.2,0,1,0.326061234,1.787535625,0.770833333,afternoon,Y
19:00:00,5/26/2021,5/26/2021 19:00,23.04,21.08,270.2,3.081,224.2,0,1,0.229334807,1.864862723,0.791666667,afternoon,Y
19:30:00,5/26/2021,5/26/2021 19:30,21.94,29.84,221,1.792,188.8,0,1,0.134866713,1.943365505,0.8125,afternoon,Y
20:00:00,5/26/2021,5/26/2021 20:00,20.17,34.32,151.7,0.897,239,0,1,0.043302527,2.024307661,0.833333333,afternoon,Y
20:30:00,5/26/2021,5/26/2021 20:30,18.39,33.69,32.72,1.501,249.7,0,0,-0.044632543,2.108867797,0.854166667,afternoon,Y
21:00:00,5/26/2021,5/26/2021 21:00,16.85,34.24,2.261,1.269,236.5,0,0,-0.128107749,2.198162988,0.875,afternoon,Y
21:30:00,5/26/2021,5/26/2021 21:30,16.59,33.8,0.262,1.258,208,0,0,-0.2061654,2.293237423,0.895833333,afternoon,Y
22:00:00,5/26/2021,5/26/2021 22:00,14.55,54.44,0.231,0.516,307,0,0,-0.277707981,2.395010959,0.916666667,afternoon,Y
22:30:00,5/26/2021,5/26/2021 22:30,11.65,57.72,0.243,0.717,200.4,0,0,-0.341501027,2.504181198,0.9375,afternoon,Y
23:00:00,5/26/2021,5/26/2021 23:00,10.55,56.54,0.24,0.636,248.1,0,0,-0.396202159,2.621078606,0.958333333,afternoon,Y
23:30:00,5/26/2021,5/26/2021 23:30,10.85,57.57,0.262,1.017,96.3,0,0,-0.440427628,2.745491306,0.979166667,afternoon,Y
0:00:00,5/27/2021,5/27/2021 0:00,12.31,56.11,0.265,1.036,344.6,0,0,-0.472862895,2.876504857,0,morning,Y
0:30:00,5/27/2021,5/27/2021 0:30,11.59,62.09,0.258,0.961,174.5,0,0,-0.492410203,3.012431496,0.020833333,morning,Y
1:00:00,5/27/2021,5/27/2021 1:00,10.77,67.98,0.261,0.451,161.5,0,0,-0.498345302,-3.132279124,0.041666667,morning,Y
1:30:00,5/27/2021,5/27/2021 1:30,9.96,70.8,0.255,0.325,241.2,0,0,-0.49043811,-2.994008671,0.0625,morning,Y
2:00:00,5/27/2021,5/27/2021 2:00,8.78,71.28,0.261,0.672,93.4,0,0,-0.468993966,-2.858663428,0.083333333,morning,Y
2:30:00,5/27/2021,5/27/2021 2:30,10.73,63.32,0.265,1.163,64.78,0,0,-0.434799155,-2.728525356,0.104166667,morning,Y
3:00:00,5/27/2021,5/27/2021 3:00,11.6,73.62,0.264,1.631,40.03,0,0,-0.388992089,-2.605173431,0.125,morning,Y
3:30:00,5/27/2021,5/27/2021 3:30,11.39,75.75,0.267,1.527,28.43,0,0,-0.332905385,-2.489414943,0.145833333,morning,Y
4:00:00,5/27/2021,5/27/2021 4:00,10.93,78.23,0.262,1.002,61.74,0,0,-0.267922366,-2.381374214,0.166666667,morning,Y
4:30:00,5/27/2021,5/27/2021 4:30,9.93,83,0.262,0.123,61.75,0,0,-0.195372741,-2.280659022,0.1875,morning,Y
5:00:00,5/27/2021,5/27/2021 5:00,8.4,90,0.263,0.272,220.4,0,0,-0.116472012,-2.186533567,0.208333333,morning,Y
5:30:00,5/27/2021,5/27/2021 5:30,6.833,94.5,0.476,0.334,250.2,0,0,-0.032296845,-2.098057187,0.229166667,morning,Y
6:00:00,5/27/2021,5/27/2021 6:00,6.222,94.6,11.71,0.479,222.6,0,1,0.056215027,-2.014175491,0.25,morning,Y
6:30:00,5/27/2021,5/27/2021 6:30,5.838,94.9,81.5,0.318,235.1,0,1,0.148250387,-1.933765842,0.270833333,morning,Y
7:00:00,5/27/2021,5/27/2021 7:00,7.69,89.8,214.9,0.378,244.7,0,1,0.243098431,-1.855643694,0.291666667,morning,Y
7:30:00,5/27/2021,5/27/2021 7:30,12.01,69.21,435.5,0.034,203.4,0,1,0.340124505,-1.778534555,0.3125,morning,Y
8:00:00,5/27/2021,5/27/2021 8:00,15.12,60.54,643.7,0.529,85.7,0,1,0.438740418,-1.701010927,0.333333333,morning,Y
8:30:00,5/27/2021,5/27/2021 8:30,15.31,59.9,862,0.923,108,0,1,0.538369573,-1.62138547,0.354166667,morning,Y
9:00:00,5/27/2021,5/27/2021 9:00,16.4,51.47,1081,0.875,181.2,0,1,0.638402053,-1.537539645,0.375,morning,Y
9:30:00,5/27/2021,5/27/2021 9:30,16.8,49.86,1288,1.205,83.9,0,1,0.738129937,-1.446647907,0.395833333,morning,Y
10:00:00,5/27/2021,5/27/2021 10:00,17.05,54.2,1478,1.635,88.4,0,1,0.836644112,-1.344726714,0.416666667,morning,Y
10:30:00,5/27/2021,5/27/2021 10:30,17.3,52.63,1651,1.535,149.6,0,1,0.932655861,-1.225895099,0.4375,morning,Y
11:00:00,5/27/2021,5/27/2021 11:00,18.33,48.01,1803,1.127,83,0,1,1.024172215,-1.081218758,0.458333333,morning,Y
11:30:00,5/27/2021,5/27/2021 11:30,18.75,47.63,1927,1.306,86.1,0,1,1.107902897,-0.897268978,0.479166667,morning,Y
12:00:00,5/27/2021,5/27/2021 12:00,19.33,45.97,2020,1.487,86.2,0,1,1.178290752,-0.65610761,0.5,morning,Y
12:30:00,5/27/2021,5/27/2021 12:30,19.51,43.25,2093,1.653,54.06,0,1,1.226621054,-0.343604486,0.520833333,afternoon,Y
13:00:00,5/27/2021,5/27/2021 13:00,20.34,46.06,2125,1.353,5.88,0,1,1.242736224,0.024640639,0.541666667,afternoon,Y
13:30:00,5/27/2021,5/27/2021 13:30,21.09,50.95,2124,1.346,88.8,0,1,1.222071456,0.388407772,0.5625,afternoon,Y
14:00:00,5/27/2021,5/27/2021 14:00,21.34,46.81,2086,1.444,48.22,0,1,1.170364222,0.69174142,0.583333333,afternoon,Y
14:30:00,5/27/2021,5/27/2021 14:30,21.57,38.66,2027,1.505,192.4,0,1,1.09788127,0.924587122,0.604166667,afternoon,Y
15:00:00,5/27/2021,5/27/2021 15:00,21.9,40.9,1929,1.597,151.2,0,1,1.012935886,1.102622206,0.625,afternoon,Y
15:30:00,5/27/2021,5/27/2021 15:30,22.4,44.32,1805,1.62,33.76,0,1,0.920733665,1.243385729,0.645833333,afternoon,Y
16:00:00,5/27/2021,5/27/2021 16:00,22.85,38.32,1658,1.401,63.66,0,1,0.824354267,1.359667267,0.666666667,afternoon,Y
16:30:00,5/27/2021,5/27/2021 16:30,23.01,36.51,1478,1.499,28.84,0,1,0.725675689,1.459932754,0.6875,afternoon,Y
17:00:00,5/27/2021,5/27/2021 17:00,23.02,35.52,1287,1.501,72.39,0,1,0.625924966,1.549766833,0.708333333,afternoon,Y
17:30:00,5/27/2021,5/27/2021 17:30,23.46,41.05,1085,1.194,71.13,0,1,0.525978533,1.632971727,0.729166667,afternoon,Y
18:00:00,5/27/2021,5/27/2021 18:00,23.14,34.4,871,1.363,140.3,0,1,0.426528054,1.712262186,0.75,afternoon,Y
18:30:00,5/27/2021,5/27/2021 18:30,23.05,36.48,658.4,1.01,76.79,0,1,0.328177176,1.789688704,0.770833333,afternoon,Y
19:00:00,5/27/2021,5/27/2021 19:00,22.54,43.17,457.6,0.919,149.9,0,1,0.231502879,1.866896752,0.791666667,afternoon,Y
19:30:00,5/27/2021,5/27/2021 19:30,21.66,47.59,279.4,0.578,124.3,0,1,0.137098662,1.945288005,0.8125,afternoon,Y
20:00:00,5/27/2021,5/27/2021 20:00,20.49,50.65,137.8,0.364,129.7,0,1,0.045608503,2.026120483,0.833333333,afternoon,Y
20:30:00,5/27/2021,5/27/2021 20:30,18.35,59.67,37.16,0.107,237.4,0,0,-0.042244077,2.110566536,0.854166667,afternoon,Y
21:00:00,5/27/2021,5/27/2021 21:00,14.26,71.75,2.712,0.397,224.5,0,0,-0.125630393,2.199736223,0.875,afternoon,Y
21:30:00,5/27/2021,5/27/2021 21:30,11.82,79.06,0.318,0.482,226.7,0,0,-0.203595508,2.294665902,0.895833333,afternoon,Y
22:00:00,5/27/2021,5/27/2021 22:00,10.57,83.6,0.261,0.504,232.1,0,0,-0.27504567,2.396267032,0.916666667,afternoon,Y
22:30:00,5/27/2021,5/27/2021 22:30,9.77,86.7,0.255,0.131,100.4,0,0,-0.338751462,2.505229028,0.9375,afternoon,Y
23:00:00,5/27/2021,5/27/2021 23:00,8.79,91.1,0.26,0.3,166.6,0,0,-0.393376925,2.621875895,0.958333333,afternoon,Y
23:30:00,5/27/2021,5/27/2021 23:30,8.05,90.2,0.254,0.39,211.4,0,0,-0.437545812,2.745993273,0.979166667,afternoon,Y
0:00:00,5/28/2021,5/28/2021 0:00,7.603,92.8,0.264,0.487,232.5,0,0,-0.469951327,2.876670712,0,morning,Y
0:30:00,5/28/2021,5/28/2021 0:30,7.547,90.4,0.264,0.565,299.5,0,0,-0.489502281,3.012232488,0.020833333,morning,Y
1:00:00,5/28/2021,5/28/2021 1:00,9.55,77.53,0.267,1.228,0.99,0,0,-0.495478155,-3.132852485,0.041666667,morning,Y
1:30:00,5/28/2021,5/28/2021 1:30,11.16,73.53,0.264,2.13,45.49,0,0,-0.487648535,-2.994943201,0.0625,morning,Y
2:00:00,5/28/2021,5/28/2021 2:00,10.99,79.85,0.268,2.739,6.447,0,0,-0.466314216,-2.859925453,0.083333333,morning,Y
2:30:00,5/28/2021,5/28/2021 2:30,10.17,85.7,0.267,2.159,352.5,0,0,-0.432253792,-2.730067686,0.104166667,morning,Y
3:00:00,5/28/2021,5/28/2021 3:00,9.57,89.1,0.265,1.655,12.02,0,0,-0.386596611,-2.606944239,0.125,morning,Y
3:30:00,5/28/2021,5/28/2021 3:30,9.42,90,0.265,1.044,293.4,0,0,-0.330666549,-2.491365528,0.145833333,morning,Y
4:00:00,5/28/2021,5/28/2021 4:00,9.93,88.4,0.268,0.931,324,0,0,-0.265839621,-2.383463997,0.166666667,morning,Y
4:30:00,5/28/2021,5/28/2021 4:30,10.31,86.3,0.269,1.383,1.111,0,0,-0.193440057,-2.282857711,0.1875,morning,Y
5:00:00,5/28/2021,5/28/2021 5:00,10.38,84.2,0.267,1.526,339,0,0,-0.114679593,-2.188821304,0.208333333,morning,Y
5:30:00,5/28/2021,5/28/2021 5:30,9.99,91.1,0.478,0.432,259.8,0,0,-0.030632477,-2.100423652,0.229166667,morning,Y
6:00:00,5/28/2021,5/28/2021 6:00,8.28,96.1,10.35,0.47,266.7,0,1,0.057765069,-2.016618709,0.25,morning,Y
6:30:00,5/28/2021,5/28/2021 6:30,8.29,95.5,55.01,0.377,238.6,0,1,0.14970084,-1.936291132,0.270833333,morning,Y
7:00:00,5/28/2021,5/28/2021 7:00,9.23,91.1,133.4,0.517,256.4,0,1,0.244464897,-1.858263,0.291666667,morning,Y
7:30:00,5/28/2021,5/28/2021 7:30,10.25,85.5,241.6,0.171,136.6,0,1,0.341423605,-1.781266219,0.3125,morning,Y
8:00:00,5/28/2021,5/28/2021 8:00,11.67,77.24,329.3,0.573,217.5,0,1,0.439990246,-1.703879944,0.333333333,morning,Y
8:30:00,5/28/2021,5/28/2021 8:30,13.05,69.79,764,0.551,120.9,0,1,0.539590479,-1.624424185,0.354166667,morning,Y
9:00:00,5/28/2021,5/28/2021 9:00,15.45,59.16,1084,0.53,186.2,0,1,0.639617856,-1.540788716,0.375,morning,Y
9:30:00,5/28/2021,5/28/2021 9:30,16.07,64.78,1280,0.577,309.7,0,1,0.739369735,-1.450157029,0.395833333,morning,Y
10:00:00,5/28/2021,5/28/2021 10:00,17.25,58.52,1476,0.598,100.3,0,1,0.837944953,-1.348553458,0.416666667,morning,Y
10:30:00,5/28/2021,5/28/2021 10:30,17.84,58.03,1640,0.855,32.06,0,1,0.934066494,-1.230097025,0.4375,morning,Y
11:00:00,5/28/2021,5/28/2021 11:00,18.5,59.31,1798,0.836,69.13,0,1,1.025757605,-1.085824977,0.458333333,morning,Y
11:30:00,5/28/2021,5/28/2021 11:30,19.86,54.18,1932,0.849,48.57,0,1,1.10974633,-0.902195227,0.479166667,morning,Y
12:00:00,5/28/2021,5/28/2021 12:00,21.13,54.01,2008,0.863,56.61,0,1,1.180480506,-0.660949716,0.5,morning,Y
12:30:00,5/28/2021,5/28/2021 12:30,22.21,50.16,2112,1.255,106.8,0,1,1.229190711,-0.34735741,0.520833333,afternoon,Y
13:00:00,5/28/2021,5/28/2021 13:00,22.48,50.84,2153,1.791,40.05,0,1,1.24556239,0.023261165,0.541666667,afternoon,Y
13:30:00,5/28/2021,5/28/2021 13:30,23.48,50.32,2164,1.474,93.2,0,1,1.224901474,0.389590623,0.5625,afternoon,Y
14:00:00,5/28/2021,5/28/2021 14:00,24.41,41.63,1984,1.387,111.7,0,1,1.173020485,0.694444496,0.583333333,afternoon,Y
14:30:00,5/28/2021,5/28/2021 14:30,25.51,37.22,1949,1.133,300.6,0,1,1.100329513,0.927816397,0.604166667,afternoon,Y
15:00:00,5/28/2021,5/28/2021 15:00,26.32,35.83,1408,0.737,36.11,0,1,1.015211812,1.105875508,0.625,afternoon,Y
15:30:00,5/28/2021,5/28/2021 15:30,25.71,36.23,986,1.369,27.24,0,1,0.922886388,1.246476225,0.645833333,afternoon,Y
16:00:00,5/28/2021,5/28/2021 16:00,26.57,26.94,966,1.049,72.75,0,1,0.826427298,1.362546402,0.666666667,afternoon,Y
16:30:00,5/28/2021,5/28/2021 16:30,25.04,43.16,482.4,1.483,327.5,0,1,0.727703862,1.462603932,0.6875,afternoon,Y
17:00:00,5/28/2021,5/28/2021 17:00,23.79,40.31,686,1.493,313.9,0,1,0.627935684,1.552250038,0.708333333,afternoon,Y
17:30:00,5/28/2021,5/28/2021 17:30,25.87,33.83,699.4,1.213,342,0,1,0.527993629,1.635289837,0.729166667,afternoon,Y
18:00:00,5/28/2021,5/28/2021 18:00,24.38,23.96,379.5,1.45,212.4,0,1,0.428565336,1.714435866,0.75,afternoon,Y
18:30:00,5/28/2021,5/28/2021 18:30,24.03,30.41,311,1.736,151.6,0,1,0.330251546,1.791734576,0.770833333,afternoon,Y
19:00:00,5/28/2021,5/28/2021 19:00,22.19,34.15,255.7,1.554,174.7,0,1,0.23362707,1.868826733,0.791666667,afternoon,Y
19:30:00,5/28/2021,5/28/2021 19:30,21.25,33.81,97.2,0.692,14.75,0,1,0.139283676,1.947108952,0.8125,afternoon,Y
20:00:00,5/28/2021,5/28/2021 20:00,20.28,43.73,96.7,0.599,353,0,1,0.047863771,2.027833798,0.833333333,afternoon,Y
20:30:00,5/28/2021,5/28/2021 20:30,18.11,52.33,20.12,0.459,119.4,0,0,-0.039910792,2.112167615,0.854166667,afternoon,Y
21:00:00,5/28/2021,5/28/2021 21:00,17.11,50.68,1.94,0.492,202.6,0,0,-0.123213368,2.201213733,0.875,afternoon,Y
21:30:00,5/28/2021,5/28/2021 21:30,15.26,58.03,0.263,1.027,70.58,0,0,-0.201091725,2.296001035,0.895833333,afternoon,Y
22:00:00,5/28/2021,5/28/2021 22:00,13.75,68.88,0.246,0.346,195.4,0,0,-0.272455793,2.397433012,0.916666667,afternoon,Y
22:30:00,5/28/2021,5/28/2021 22:30,11.97,74,0.247,0.477,331.5,0,0,-0.336081051,2.506191378,0.9375,afternoon,Y
23:00:00,5/28/2021,5/28/2021 23:00,11.94,75.17,0.264,0.918,241.2,0,0,-0.390637725,2.622594167,0.958333333,afternoon,Y
23:30:00,5/28/2021,5/28/2021 23:30,11.37,61.57,0.265,1.003,211.9,0,0,-0.434756748,2.746424926,0.979166667,afternoon,Y
0:00:00,5/29/2021,5/29/2021 0:00,11.94,66.91,0.263,0.987,274.9,0,0,-0.467138673,2.876777342,0,morning,Y
